"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"724","RT @ttindia: In the last few days. PM Modi has tweeted on #YogaDay2019, wished Rahul Gandhi a happy birthday and even wished Shikhar Dhawan…",FALSE,0,NA,2019-06-23 15:54:40,FALSE,NA,"1142823292417351680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarbhajanSing11",551,TRUE,FALSE,NA,NA
"725","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 15:54:35,FALSE,NA,"1142823271278227456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Yueober",29,TRUE,FALSE,NA,NA
"726","RT @IndiainIreland: Enthusiastic celebration of International Day of Yoga 2019 in Letterkenny, organised by Healing Flow Yoga, supported by…",FALSE,0,NA,2019-06-23 15:54:30,FALSE,NA,"1142823250180882435",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DassiKunta",629,TRUE,FALSE,NA,NA
"727","RT @dprohyd: About 3429 all ranks, recruits and families of Artillery Centre, Hyderabad commemorated International Yoga Day 2019 at Makhan…",FALSE,0,NA,2019-06-23 15:54:22,FALSE,NA,"1142823217217732608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puneetch",2,TRUE,FALSE,NA,NA
"728","Rahul Gandhi trolled due to his this tweet on International Yoga Day https://t.co/Ygm6uj7txt https://t.co/H37HJtgpA7",FALSE,0,NA,2019-06-23 15:54:15,FALSE,NA,"1142823189703254017",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
"729","https://t.co/R79jk0qjBB On Yoga Day, #Mumbai says YES to fitness
@thebetterindia @IndiaGkTime",FALSE,0,NA,2019-06-23 15:53:56,FALSE,NA,"1142823107385856000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hemant_smile",0,FALSE,FALSE,NA,NA
"730","A Youtube video you might like https://t.co/LoJq5ydSQ0 PM Modi's Speech | International Yoga Day | June 21, 2019",FALSE,0,NA,2019-06-23 15:53:35,FALSE,NA,"1142823022040113153",NA,"<a href=""https://www.web-dimensions.net"" rel=""nofollow"">VIC Pro</a>","KanhaiyaaKumar",0,FALSE,FALSE,NA,NA
"731","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:53:33,FALSE,NA,"1142823012149932037",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GhantaGuy",1665,TRUE,FALSE,NA,NA
"732","Disney Parks Celebrate International #Yoga Day With Sunrise #Yoga for Cast Members - Travel+Leisure… https://t.co/NFZse1kUAo",FALSE,0,NA,2019-06-23 15:53:06,TRUE,NA,"1142822897947295744",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","YogaLatest",0,FALSE,FALSE,"0.70877273","51.5386144"
"733","PHOTOS: Fifth International Day Of Yoga Celebrations At Malden Park    https://t.co/2FOszEaw9W",FALSE,0,NA,2019-06-23 15:53:01,FALSE,NA,"1142822876833300480",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","windsoriteDOTca",0,FALSE,FALSE,NA,NA
"734","Senior Congress leaders miffed over Rahul Gandhi's tweet mocking Armed Forces on International Yoga Day, expect him… https://t.co/eIGqWRYV1F",FALSE,1,NA,2019-06-23 15:51:58,TRUE,NA,"1142822614467043329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KSMANN",1,FALSE,FALSE,NA,NA
"735","RT @MohitManohar: International Yoga Day 2019
This year's theme is 'Yoga for Heart'

We are proud of #YogaDay , a gift to the World from In…",FALSE,0,NA,2019-06-23 15:51:54,FALSE,NA,"1142822597572222978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Age_Relax_4_EWS",4,TRUE,FALSE,NA,NA
"736","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:51:43,FALSE,NA,"1142822552277942277",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RishabhPandey5",1665,TRUE,FALSE,NA,NA
"737","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:51:30,FALSE,NA,"1142822495193456640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","535kush",1665,TRUE,FALSE,NA,NA
"738","RT @DDNewsLive: Yoga celebrations continue in #UAE ; #Yoga enthusiasts of different nationalities in Umm Al Quain gathered today to celebra…",FALSE,0,NA,2019-06-23 15:50:28,FALSE,NA,"1142822234760863746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SapnaR_0788",8,TRUE,FALSE,NA,NA
"739","International Yoga Day 2019: From base of Mt Everest to Earth's lowest elevation at Dead Sea, celebrations in full… https://t.co/tOB3y4c52s",FALSE,0,NA,2019-06-23 15:50:10,TRUE,NA,"1142822161125531650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UbcanilGupta",0,FALSE,FALSE,NA,NA
"740","We celebrated International Yoga Day with @SwasthiYoga and over 600 beautiful people! On behalf of Vishnu and our t… https://t.co/Vj5Xc6c7Xn",FALSE,1,NA,2019-06-23 15:50:08,TRUE,NA,"1142822150895734785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sheratondoha",1,FALSE,FALSE,NA,NA
"741","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:50:05,FALSE,NA,"1142822139394789377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anshult93466258",1665,TRUE,FALSE,NA,NA
"742","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:49:51,FALSE,NA,"1142822083556233217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaldankarParag",1665,TRUE,FALSE,NA,NA
"743","RT @InsanNeeru2: #InternationalYogaDay
#YogaDay2019
#InternationalDayOfYoga
Wooow Great..
https://t.co/byiVWfhUao

https://t.co/KPvz0NoMmL…",FALSE,0,NA,2019-06-23 15:49:38,FALSE,NA,"1142822027419475969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singh_pulla",85,TRUE,FALSE,NA,NA
"744","RT @InsanNeeru2: #YogaDayAtDSS
Great...

https://t.co/xCpukinX1v

https://t.co/cxUM1IyX4M

https://t.co/fPyfvovrny

https://t.co/byiVWfhUao…",FALSE,0,NA,2019-06-23 15:49:27,FALSE,NA,"1142821979130490880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singh_pulla",66,TRUE,FALSE,NA,NA
"745","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:49:21,FALSE,NA,"1142821956703547392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rickythechamp",1665,TRUE,FALSE,NA,NA
"746","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:49:08,FALSE,NA,"1142821899719757824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satyam_fire",1665,TRUE,FALSE,NA,NA
"747","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:49:03,FALSE,NA,"1142821881298337793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kd_mittal",1665,TRUE,FALSE,NA,NA
"748","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:48:33,FALSE,NA,"1142821754097868800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sahanayak",1665,TRUE,FALSE,NA,NA
"749","RT @cpjoshiBJP: <U+0905><U+0902><U+0924><U+0930><U+094D><U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0940><U+092F> <U+092F><U+094B><U+0917> <U+0926><U+093F><U+0935><U+0938> 2019: <U+0938><U+094D><U+0925><U+093F><U+0930><U+092E> <U+0938><U+0941><U+0916><U+092E> <U+0906><U+0938><U+0928><U+092E> - <U+0926><U+0941><U+0928><U+093F><U+092F><U+093E> <U+0939><U+0941><U+0908> <U+092F><U+094B><U+0917> <U+0915><U+0940> <U+0926><U+093F><U+0935><U+093E><U+0928><U+0940>
https://t.co/AtMoqGsfiF

via NaMo App https://t.c…",FALSE,0,NA,2019-06-23 15:48:10,FALSE,NA,"1142821659734245377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prem402",1,TRUE,FALSE,NA,NA
"750","RT @cpjoshiBJP: <U+092F><U+094B><U+0917> <U+0939><U+092E><U+0947><U+0936><U+093E> <U+0938><U+0947> <U+0939><U+092E><U+093E><U+0930><U+0940> <U+0938><U+0902><U+0938><U+094D><U+200D><U+0915><U+0943><U+0924><U+093F> <U+0915><U+093E> <U+0905><U+092D><U+093F><U+0928><U+094D><U+200D><U+0928> <U+0939><U+093F><U+0938><U+094D><U+200D><U+0938><U+093E> <U+0930><U+0939><U+093E> <U+0939><U+0948>: <U+092A><U+094D><U+0930><U+0927><U+093E><U+0928><U+092E><U+0902><U+0924><U+094D><U+0930><U+0940> <U+092E><U+094B><U+0926><U+0940>
https://t.co/yv7871eppH

via NaMo App https://t.c…",FALSE,0,NA,2019-06-23 15:48:07,FALSE,NA,"1142821644248875013",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prem402",1,TRUE,FALSE,NA,NA
"751","PM Modi leads 5th International Yoga Day Celebrations in Ranchi, Jharkhand https://t.co/nQ8JagCvm0 https://t.co/BB6idhfuWF",FALSE,0,NA,2019-06-23 15:47:49,FALSE,NA,"1142821570462855168",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
"752","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:47:45,FALSE,NA,"1142821554788552704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dev14790",1665,TRUE,FALSE,NA,NA
"753","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:47:39,FALSE,NA,"1142821527194202112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PT75455644",1665,TRUE,FALSE,NA,NA
"754","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:47:19,FALSE,NA,"1142821445757800448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HumahuThikBa",1665,TRUE,FALSE,NA,NA
"755","RT @Love_MrsMommy: #GIVEAWAY! #WIN a $20 #Etsy Shop Credit from the #Drawing Board Shop! Hand-painted &amp;amp; beautifully crafted #cards for…",FALSE,0,NA,2019-06-23 15:45:55,FALSE,NA,"1142821090634240001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","velvetwhip",18,TRUE,FALSE,NA,NA
"756","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:45:29,FALSE,NA,"1142820984023445505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SameerDes",1665,TRUE,FALSE,NA,NA
"757","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:44:48,FALSE,NA,"1142820812166070273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScripsReader",1665,TRUE,FALSE,NA,NA
"758","International yoga day 2019 https://t.co/lbhIb9HVLP",FALSE,1,NA,2019-06-23 15:44:24,FALSE,NA,"1142820711628546048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EswamyEllur",0,FALSE,FALSE,NA,NA
"759","5th International Yoga Day 2019 from Prabhat Tara  School Maidan, Ranchi,Jharkhand- #LIVE https://t.co/V9Sh9NeYD7 https://t.co/eGDIUy73kQ",FALSE,0,NA,2019-06-23 15:43:51,FALSE,NA,"1142820571052486656",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
"760","RT @PichaPranjal: #InternationalYogaDay with dad <U+0001F338>   He says, “<U+092F><U+094B><U+0917> <U+092D><U+0917><U+093E><U+090F> <U+0930><U+094B><U+0917>.” Happy International Yoga Day! #YogaForAll #YogaForHeart #Yoga…",FALSE,0,NA,2019-06-23 15:43:46,FALSE,NA,"1142820549321580544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeAreNashik",1,TRUE,FALSE,NA,NA
"761","RT @IndiainTanzania: 5th International Day of Yoga was celebrated with pomp &amp; gaiety at the iconic Uhuru Stadium in Dar es Salaam today.  O…",FALSE,0,NA,2019-06-23 15:43:28,FALSE,NA,"1142820474189012993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarshalKumar_",5,TRUE,FALSE,NA,NA
"762","RT @OpIndia_com: Yoga is rooted in Hindu spiritual traditions and so is Vande Mataram, disassociating them from Hinduism an insult to our a…",FALSE,0,NA,2019-06-23 15:42:55,FALSE,NA,"1142820337538818050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srisriyash1",285,TRUE,FALSE,NA,NA
"763","RT @TheZozam: International Yoga Day vawi 5-na chu vawiin khan Mizoram hmun hrang hrangah hman a ni a, he hun hmanna hrang hrangah hian kal…",FALSE,0,NA,2019-06-23 15:42:16,FALSE,NA,"1142820173499338752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KimiZothan",1,TRUE,FALSE,NA,NA
"764","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:42:11,FALSE,NA,"1142820152502824960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lalit_Patel1992",1665,TRUE,FALSE,NA,NA
"765","RT @tripathibd: Ganga’s survey and interview with local fishermen after celebrating International Yoga’s Day by Ecosklled Ganga Mitra https…",FALSE,0,NA,2019-06-23 15:40:25,FALSE,NA,"1142819705557643264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeemaAn31237097",2,TRUE,FALSE,NA,NA
"766","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 15:39:57,FALSE,NA,"1142819588196823040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LilyEStarbucks",29,TRUE,FALSE,NA,NA
"767","International Yoga Day | <U+0905><U+092E><U+093F><U+0924> <U+0936><U+093E><U+0939> <U+0928><U+093F><U+0918><U+0924><U+093E><U+091A> <U+0932><U+094B><U+0915><U+093E><U+0902><U+0928><U+0940> <U+091A><U+091F><U+092F><U+093E> <U+092A><U+0933><U+0935><U+0932><U+094D><U+092F><U+093E> -TV9 https://t.co/fL3vPJYElP https://t.co/FjLPEzPsXj",FALSE,0,NA,2019-06-23 15:39:30,FALSE,NA,"1142819478339760129",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA
"768","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:39:15,FALSE,NA,"1142819412975607808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MinerwaU",1665,TRUE,FALSE,NA,NA
"769","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:38:53,FALSE,NA,"1142819321678303232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avinash_bm",1665,TRUE,FALSE,NA,NA
"770","RT @indiainalgeria: Embassy of India in Algeria celebrates 5th International Day of Yoga on 20th June 2019 
 #IDY2019
 #Zindagirahekhush
 #…",FALSE,0,NA,2019-06-23 15:38:12,FALSE,NA,"1142819148470378500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstrologyMentor",617,TRUE,FALSE,NA,NA
"771","RT @VPSecretariat: Read my article in today's Sambad Odiya Daily on the occasion of International Day of Yoga. #YogaDay2019 #InternationalD…",FALSE,0,NA,2019-06-23 15:37:39,FALSE,NA,"1142819010444058624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Swastik90857873",99,TRUE,FALSE,NA,NA
"772","RT @rekhakhunteta: Celebration of international day of yoga. In republic of Fiji islands.  @SriSri @ArtofLiving https://t.co/zKbMMKlKWd",FALSE,0,NA,2019-06-23 15:37:17,FALSE,NA,"1142818917636685824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sayantanba",4,TRUE,FALSE,NA,NA
"773","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:37:10,FALSE,NA,"1142818891632017409",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ksundarr",1665,TRUE,FALSE,NA,NA
"774","RT @brahmakumarisHQ: International day of yoga celebration by brahma kumaris mongolia.@moayush #IDY2019 #yogaday ministry of AYUSH Governme…",FALSE,0,NA,2019-06-23 15:36:37,FALSE,NA,"1142818750057463809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BKKamalnath",14,TRUE,FALSE,NA,NA
"775","Great fun with jkeenanire9 representing creaconlodge at the International Yoga Day Celebration in Wexford. Such an… https://t.co/FN1DrjwDb4",FALSE,0,NA,2019-06-23 15:36:20,TRUE,NA,"1142818679245160449",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AliciaMathewson",0,FALSE,FALSE,"-6.93667","52.3967"
"776","RT @VPSecretariat: Delighted to be present at the International Day of Yoga celebrations organised by the Prajapita Brahma Kumaris Ishwariy…",FALSE,0,NA,2019-06-23 15:36:13,FALSE,NA,"1142818650547740672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstrologyMentor",198,TRUE,FALSE,NA,NA
"777","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 15:36:02,FALSE,NA,"1142818603768700928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roxanne_miley",29,TRUE,FALSE,NA,NA
"778","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:35:52,FALSE,NA,"1142818562827886592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvasudevan",1665,TRUE,FALSE,NA,NA
"779","RT @IndiainMyanmar: <U+0001F1EE><U+0001F1F3> India Myanmar <U+0001F1F2><U+0001F1F2> 
21 June || #YogaDay2019 
Message on International Day of Yoga: Peace Peace Peace https://t.co/uN0Y…",FALSE,0,NA,2019-06-23 15:35:40,FALSE,NA,"1142818513377267712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstrologyMentor",895,TRUE,FALSE,NA,NA
"780","RT @nowthisnews: Tens of thousands of people joined Indian PM Narendra Modi for a meditation session on International Yoga Day https://t.co…",FALSE,0,NA,2019-06-23 15:35:08,FALSE,NA,"1142818379419418624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoonAlpha",29,TRUE,FALSE,NA,NA
"781","RT @KevinMTOI: Manipal Academy of Higher Education, Manipal celebrated International Day of Yoga here on Friday @manipalblog @ManipalCon @t…",FALSE,0,NA,2019-06-23 15:34:45,FALSE,NA,"1142818279829803008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Financeprimate",3,TRUE,FALSE,NA,NA
"782","#CitizenVsNeta
#WhyDontWeIsOverParty
<U+0D05><U+0D28><U+0D4D><U+0D24><U+0D3E><U+0D30><U+0D3E><U+0D37><U+0D4D><U+0D1F><U+0D4D><U+0D30> <U+0D2F><U+0D4B><U+0D17> <U+0D26><U+0D3F><U+0D28><U+0D02> 2019: <U+0D0E><U+0D35><U+0D31><U+0D38><U+0D4D><U+0D31><U+0D4D><U+0D31><U+0D4D> <U+0D15><U+0D4A><U+0D1F><U+0D41><U+0D2E><U+0D41><U+0D1F><U+0D3F><U+0D2F><U+0D41><U+0D1F><U+0D46> <U+0D05><U+0D1F><U+0D3F><U+0D35><U+0D3E><U+0D30><U+0D02> <U+0D2E><U+0D41><U+0D24><U+0D7D> <U+0D32><U+0D4B><U+0D15><U+0D24><U+0D4D><U+0D24><U+0D46> <U+0D0F><U+0D31><U+0D4D><U+0D31>… https://t.co/N1bMZpviDD",FALSE,0,NA,2019-06-23 15:34:42,TRUE,NA,"1142818270287978499",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","binu_kattuva",0,FALSE,FALSE,NA,NA
"783","RT @shriprakashdham: Online satsang by Shri Prakash Ji on International Day of Yoga will be held on Saturday, June 22, 1:30 pm (Moscow time…",FALSE,0,NA,2019-06-23 15:33:50,FALSE,NA,"1142818051194314753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VoronkinAleksey",68,TRUE,FALSE,NA,NA
"784","RT @tourismbhutan: As part of the international yoga day, Embassy of India in the Kingdom of Bhutan is organizing a Yoga  treat at the Nati…",FALSE,0,NA,2019-06-23 15:33:22,FALSE,NA,"1142817933191610369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshi_mukund136",7,TRUE,FALSE,NA,NA
"785","5th International yoga day celebrations on https://t.co/3EAS6ZUxno at Sathupally organised by AURA FOUNDATION chief… https://t.co/0ALtjYqVi4",FALSE,1,NA,2019-06-23 15:32:11,TRUE,NA,"1142817636436176896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dara_pullarao",0,FALSE,FALSE,NA,NA
"786","RT @Ramanin16179102: #YogaDayAtDSS
International Day of Yoga was celebrated by the followers of @DeraSachaSauda by spreading the message of…",FALSE,0,NA,2019-06-23 15:31:48,FALSE,NA,"1142817541082869760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0ff3403665084e3",7,TRUE,FALSE,NA,NA
"787","@loosebool Thats the difference....From elite class and centres to common man..yes ramdev play a big role in it. Bu… https://t.co/vLuHHVDtIH",FALSE,0,"loosebool",2019-06-23 15:30:29,TRUE,"1142809457019121667","1142817209049206784","2554906754","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jaijain83",0,FALSE,FALSE,NA,NA
"788","RT @IndiainNewYork: International Yoga Day at Times Square, what a feeling..., one can feel the positive energy in this magical square #Yog…",FALSE,0,NA,2019-06-23 15:30:26,FALSE,NA,"1142817196164493312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstrologyMentor",823,TRUE,FALSE,NA,NA
"789","RT @EoI_Khartoum: Embassy of India, Khartoum celebrated 5th International Day of Yoga on Friday, June 21, 2019 at Friendship Hall, Nile Str…",FALSE,0,NA,2019-06-23 15:30:21,FALSE,NA,"1142817174282735616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndiainPakistan",4,TRUE,FALSE,NA,NA
"790","RT @ChaudhryShankar: Yoga is not merely a form of exercise, it is a means of attaining emotional, physical &amp; spiritual equilibrium.

On the…",FALSE,0,NA,2019-06-23 15:30:19,FALSE,NA,"1142817165906599937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","navinchaudhari9",95,TRUE,FALSE,NA,NA
"791","Art of Living / IAHV International Day of Yoga https://t.co/TS4rImHq2d https://t.co/vvZY3GyCuY",FALSE,0,NA,2019-06-23 15:30:17,FALSE,NA,"1142817155651686402",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","artofliving_sa",1,FALSE,FALSE,NA,NA
"792","RT @tsheringtobgay: With Tashi, celebrating International Day of Yoga with some simple asanas. Many thanks to @nwccbhutan and Yoga Guru KVS…",FALSE,0,NA,2019-06-23 15:30:06,FALSE,NA,"1142817111204618240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tweeptastic",1665,TRUE,FALSE,NA,NA
"793","RT @IndiainTanzania: 5th International Day of Yoga was celebrated with pomp &amp; gaiety at the iconic Uhuru Stadium in Dar es Salaam today.  O…",FALSE,0,NA,2019-06-23 15:29:56,FALSE,NA,"1142817068355637248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndiainPakistan",5,TRUE,FALSE,NA,NA
"794","RT @IndiainIreland: Enthusiastic celebration of International Day of Yoga 2019 in Letterkenny, organised by Healing Flow Yoga, supported by…",FALSE,0,NA,2019-06-23 15:29:50,FALSE,NA,"1142817043709857793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstrologyMentor",629,TRUE,FALSE,NA,NA
"795","RT @PMBhutan: Prime Minister Dr Lotay Tshering leads the International Day of Yoga 2019 celebrations in Thimphu organised by @Indiainbhutan…",FALSE,0,NA,2019-06-23 15:29:16,FALSE,NA,"1142816901413781504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","primenewstime1",154,TRUE,FALSE,NA,NA
